"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-MusicSongNameComparatorLevenshtein-record1Value","0-MusicSongNameComparatorLevenshtein-record2Value","0-MusicSongNameComparatorLevenshtein-record1PreprocessedValue","0-MusicSongNameComparatorLevenshtein-record2PreprocessedValue","0-MusicSongNameComparatorLevenshtein-similarity","0-MusicSongNameComparatorLevenshtein-postproccesedSimilarity","1-MusicSongNameComparatorJaccard-record1Value","1-MusicSongNameComparatorJaccard-record2Value","1-MusicSongNameComparatorJaccard-record1PreprocessedValue","1-MusicSongNameComparatorJaccard-record2PreprocessedValue","1-MusicSongNameComparatorJaccard-similarity","1-MusicSongNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","lyr_06428","mil_1013","0.3",,"Time After Time","Time After Time","Time After Time","Time After Time","1.0","1.0","Time After Time","Time After Time","Time After Time","Time After Time","1.0","0.0"
"LinearCombinationMatchingRule","lyr_07469","mil_1494","0.11249999999999999",,"Credit","Criminal","Credit","Criminal","0.375","0.375","Credit","Criminal","Credit","Criminal","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10837","mil_1188","0.18",,"Home","Honey","Home","Honey","0.6","0.6","Home","Honey","Home","Honey","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02134","mil_1995","0.3",,"My Place","My Place","My Place","My Place","1.0","1.0","My Place","My Place","My Place","My Place","1.0","0.0"
"LinearCombinationMatchingRule","lyr_10684","mil_3058","0.144",,"I Want To Be Old","I Want To Spend The Night","I Want To Be Old","I Want To Spend The Night","0.48","0.48","I Want To Be Old","I Want To Spend The Night","I Want To Be Old","I Want To Spend The Night","0.375","0.0"
"LinearCombinationMatchingRule","lyr_12731","mil_3721","0.075",,"Restless","Renegade","Restless","Renegade","0.25","0.25","Restless","Renegade","Restless","Renegade","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10493","mil_3526","0.3",,"Cry Cry Cry","Cry Cry Cry","Cry Cry Cry","Cry Cry Cry","1.0","1.0","Cry Cry Cry","Cry Cry Cry","Cry Cry Cry","Cry Cry Cry","1.0","0.0"
"LinearCombinationMatchingRule","lyr_08145","mil_4774","0.1941176470588235",,"The Water Is Wide","The War Is On","The Water Is Wide","The War Is On","0.6470588235294117","0.6470588235294117","The Water Is Wide","The War Is On","The Water Is Wide","The War Is On","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_06718","mil_4109","0.05454545454545453",,"Underground","Unity","Underground","Unity","0.18181818181818177","0.18181818181818177","Underground","Unity","Underground","Unity","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06021","mil_3597","0.075",,"Hello Hooray","Heartbreak Hotel","Hello Hooray","Heartbreak Hotel","0.25","0.25","Hello Hooray","Heartbreak Hotel","Hello Hooray","Heartbreak Hotel","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02259","mil_2091","0.3",,"Anything","Anything","Anything","Anything","1.0","1.0","Anything","Anything","Anything","Anything","1.0","0.0"
"LinearCombinationMatchingRule","lyr_01083","mil_1102","0.06666666666666667",,"Lovelight","Loomer","Lovelight","Loomer","0.2222222222222222","0.2222222222222222","Lovelight","Loomer","Lovelight","Loomer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13197","mil_4489","0.075",,"Angel","Anonimos","Angel","Anonimos","0.25","0.25","Angel","Anonimos","Angel","Anonimos","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01264","mil_3761","0.075",,"Surely","Sunshine","Surely","Sunshine","0.25","0.25","Surely","Sunshine","Surely","Sunshine","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06715","mil_4622","0.11249999999999999",,"Hardcore","Halo","Hardcore","Halo","0.375","0.375","Hardcore","Halo","Hardcore","Halo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13948","mil_3316","0.075",,"Lodi","Loverman","Lodi","Loverman","0.25","0.25","Lodi","Loverman","Lodi","Loverman","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07333","mil_1123","0.075",,"Memories","Melinda","Memories","Melinda","0.25","0.25","Memories","Melinda","Memories","Melinda","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07333","mil_2453","0.0818181818181818",,"Memories","Mesopotamia","Memories","Mesopotamia","0.2727272727272727","0.2727272727272727","Memories","Mesopotamia","Memories","Mesopotamia","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08562","mil_3549","0.075",,"Guilty","Guantanamera","Guilty","Guantanamera","0.25","0.25","Guilty","Guantanamera","Guilty","Guantanamera","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00050","mil_1026","0.0857142857142857",,"Porno","Politik","Porno","Politik","0.2857142857142857","0.2857142857142857","Porno","Politik","Porno","Politik","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02409","mil_3862","0.12",,"Dream","Dry","Dream","Dry","0.4","0.4","Dream","Dry","Dream","Dry","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12125","mil_2110","0.13333333333333333",,"Soldier","Sometimes","Soldier","Sometimes","0.4444444444444444","0.4444444444444444","Soldier","Sometimes","Soldier","Sometimes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07179","mil_1408","0.11249999999999999",,"Think","Thriller","Think","Thriller","0.375","0.375","Think","Thriller","Think","Thriller","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07007","mil_0576","0.15",,"Clock","Closer","Clock","Closer","0.5","0.5","Clock","Closer","Clock","Closer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13566","mil_3167","0.0818181818181818",,"Brianstorm","Brainfeeder","Brianstorm","Brainfeeder","0.2727272727272727","0.2727272727272727","Brianstorm","Brainfeeder","Brianstorm","Brainfeeder","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07491","mil_4221","0.1",,"Inside","Intro","Inside","Intro","0.33333333333333337","0.33333333333333337","Inside","Intro","Inside","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05333","mil_1243","0.12413793103448277",,"You Re Gonna Be Sorry","Youve Really Got A Hold On Me","You Re Gonna Be Sorry","Youve Really Got A Hold On Me","0.4137931034482759","0.4137931034482759","You Re Gonna Be Sorry","Youve Really Got A Hold On Me","You Re Gonna Be Sorry","Youve Really Got A Hold On Me","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02417","mil_0889","0.12",,"Desafinado","Desire","Desafinado","Desire","0.4","0.4","Desafinado","Desire","Desafinado","Desire","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12618","mil_1678","0.12",,"Red","Rehab","Red","Rehab","0.4","0.4","Red","Rehab","Red","Rehab","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12596","mil_3713","0.11249999999999999",,"Lovesick","Longing","Lovesick","Longing","0.375","0.375","Lovesick","Longing","Lovesick","Longing","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04255","mil_3018","0.09230769230769231",,"Hallucination","Halo","Hallucination","Halo","0.3076923076923077","0.3076923076923077","Hallucination","Halo","Hallucination","Halo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04594","mil_0199","0.12499999999999999",,"Goodbye Baby","Goin Back","Goodbye Baby","Goin Back","0.41666666666666663","0.41666666666666663","Goodbye Baby","Goin Back","Goodbye Baby","Goin Back","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12731","mil_1766","0.11249999999999999",,"Restless","Revolver","Restless","Revolver","0.375","0.375","Restless","Revolver","Restless","Revolver","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02654","mil_0431","0.3",,"Father Figure","Father Figure","Father Figure","Father Figure","1.0","1.0","Father Figure","Father Figure","Father Figure","Father Figure","1.0","0.0"
"LinearCombinationMatchingRule","lyr_12056","mil_3713","0.1285714285714286",,"Lounge","Longing","Lounge","Longing","0.4285714285714286","0.4285714285714286","Lounge","Longing","Lounge","Longing","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01236","mil_2559","0.05454545454545453",,"Nightingale","Nicky","Nightingale","Nicky","0.18181818181818177","0.18181818181818177","Nightingale","Nicky","Nightingale","Nicky","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02417","mil_1720","0.09000000000000001",,"Desafinado","Demons","Desafinado","Demons","0.30000000000000004","0.30000000000000004","Desafinado","Demons","Desafinado","Demons","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01668","mil_4114","0.075",,"Clambake","Closer","Clambake","Closer","0.25","0.25","Clambake","Closer","Clambake","Closer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06232","mil_1820","0.12",,"Triad","Trece","Triad","Trece","0.4","0.4","Triad","Trece","Triad","Trece","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10775","mil_1015","0.09000000000000001",,"Catch","Carobnjaci","Catch","Carobnjaci","0.30000000000000004","0.30000000000000004","Catch","Carobnjaci","Catch","Carobnjaci","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03075","mil_4735","0.11249999999999999",,"Carnival","Canario","Carnival","Canario","0.375","0.375","Carnival","Canario","Carnival","Canario","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13154","mil_1986","0.12",,"Shout","Shamu","Shout","Shamu","0.4","0.4","Shout","Shamu","Shout","Shamu","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07090","mil_3683","0.2",,"Nighttime","Nightmare","Nighttime","Nightmare","0.6666666666666667","0.6666666666666667","Nighttime","Nightmare","Nighttime","Nightmare","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02002","mil_2866","0.12",,"Why","What?","Why","What?","0.4","0.4","Why","What?","Why","What?","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11420","mil_1330","0.09000000000000001",,"Dedication","Devils","Dedication","Devils","0.30000000000000004","0.30000000000000004","Dedication","Devils","Dedication","Devils","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06844","mil_4208","0.075",,"Untitled","Universe","Untitled","Universe","0.25","0.25","Untitled","Universe","Untitled","Universe","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01219","mil_3201","0.1285714285714286",,"Jazzman","Jackson","Jazzman","Jackson","0.4285714285714286","0.4285714285714286","Jazzman","Jackson","Jazzman","Jackson","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13306","mil_2455","0.059999999999999984",,"Lovetheme","Lokomobila","Lovetheme","Lokomobila","0.19999999999999996","0.19999999999999996","Lovetheme","Lokomobila","Lovetheme","Lokomobila","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02417","mil_0621","0.09000000000000001",,"Desafinado","Destroyer","Desafinado","Destroyer","0.30000000000000004","0.30000000000000004","Desafinado","Destroyer","Desafinado","Destroyer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10863","mil_4081","0.15",,"Grinding Halt","Grandmas Hands","Grinding Halt","Grandmas Hands","0.5","0.5","Grinding Halt","Grandmas Hands","Grinding Halt","Grandmas Hands","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03163","mil_2094","0.12",,"Starbound","Starfucker","Starbound","Starfucker","0.4","0.4","Starbound","Starfucker","Starbound","Starfucker","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03873","mil_3256","0.3",,"Knock On Wood","Knock On Wood","Knock On Wood","Knock On Wood","1.0","1.0","Knock On Wood","Knock On Wood","Knock On Wood","Knock On Wood","1.0","0.0"
"LinearCombinationMatchingRule","lyr_09586","mil_4163","0.1714285714285714",,"Carol","Carioca","Carol","Carioca","0.5714285714285714","0.5714285714285714","Carol","Carioca","Carol","Carioca","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07363","mil_1890","0.06666666666666667",,"Wonderful","Woohoo","Wonderful","Woohoo","0.2222222222222222","0.2222222222222222","Wonderful","Woohoo","Wonderful","Woohoo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10133","mil_1264","0.09000000000000001",,"Lilah","Liberation","Lilah","Liberation","0.30000000000000004","0.30000000000000004","Lilah","Liberation","Lilah","Liberation","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00577","mil_0657","0.16666666666666666",,"Josephine","Josie","Josephine","Josie","0.5555555555555556","0.5555555555555556","Josephine","Josie","Josephine","Josie","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07285","mil_1739","0.21578947368421053",,"I Never Loved A Man The Way I Love You Demo","I Never Loved A Man [The Way I Love You] [Stereo Version]","I Never Loved A Man The Way I Love You Demo","I Never Loved A Man [The Way I Love You] [Stereo Version]","0.7192982456140351","0.7192982456140351","I Never Loved A Man The Way I Love You Demo","I Never Loved A Man [The Way I Love You] [Stereo Version]","I Never Loved A Man The Way I Love You Demo","I Never Loved A Man [The Way I Love You] [Stereo Version]","0.75","0.0"
"LinearCombinationMatchingRule","lyr_10355","mil_3748","0.13333333333333333",,"Broken","Breakdown","Broken","Breakdown","0.4444444444444444","0.4444444444444444","Broken","Breakdown","Broken","Breakdown","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07470","mil_3277","0.1285714285714286",,"Friends","Fresh","Friends","Fresh","0.4285714285714286","0.4285714285714286","Friends","Fresh","Friends","Fresh","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13578","mil_4111","0.09000000000000001",,"Brainstorm","Breakdown","Brainstorm","Breakdown","0.30000000000000004","0.30000000000000004","Brainstorm","Breakdown","Brainstorm","Breakdown","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13284","mil_4329","0.1285714285714286",,"Shame","Shivers","Shame","Shivers","0.4285714285714286","0.4285714285714286","Shame","Shivers","Shame","Shivers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12982","mil_2803","0.11249999999999999",,"Clockout","Closer","Clockout","Closer","0.375","0.375","Clockout","Closer","Clockout","Closer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12066","mil_1900","0.18",,"Drips","Drive","Drips","Drive","0.6","0.6","Drips","Drive","Drips","Drive","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13278","mil_0602","0.12",,"Headstar","Heartaches","Headstar","Heartaches","0.4","0.4","Headstar","Heartaches","Headstar","Heartaches","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05508","mil_0826","0.06666666666666667",,"Bang","Balulalow","Bang","Balulalow","0.2222222222222222","0.2222222222222222","Bang","Balulalow","Bang","Balulalow","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01580","mil_2814","0.06666666666666667",,"Whoodeeni","Why","Whoodeeni","Why","0.2222222222222222","0.2222222222222222","Whoodeeni","Why","Whoodeeni","Why","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09804","mil_0294","0.0818181818181818",,"Daydreaming","Daylight","Daydreaming","Daylight","0.2727272727272727","0.2727272727272727","Daydreaming","Daylight","Daydreaming","Daylight","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00373","mil_4361","0.1",,"Margarita","Malena","Margarita","Malena","0.33333333333333337","0.33333333333333337","Margarita","Malena","Margarita","Malena","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01569","mil_3916","0.1",,"View","Vimini","View","Vimini","0.33333333333333337","0.33333333333333337","View","Vimini","View","Vimini","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04883","mil_4083","0.1285714285714286",,"Flame","Flowers","Flame","Flowers","0.4285714285714286","0.4285714285714286","Flame","Flowers","Flame","Flowers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11317","mil_2122","0.3",,"True Love Ways","True Love Ways","True Love Ways","True Love Ways","1.0","1.0","True Love Ways","True Love Ways","True Love Ways","True Love Ways","1.0","0.0"
"LinearCombinationMatchingRule","lyr_07337","mil_1061","0.0857142857142857",,"Groovin","Grace","Groovin","Grace","0.2857142857142857","0.2857142857142857","Groovin","Grace","Groovin","Grace","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12077","mil_3825","0.06666666666666667",,"Stimulate","Stranded","Stimulate","Stranded","0.2222222222222222","0.2222222222222222","Stimulate","Stranded","Stimulate","Stranded","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13912","mil_1548","0.1",,"Shakedown","Should...","Shakedown","Should...","0.33333333333333337","0.33333333333333337","Shakedown","Should...","Shakedown","Should...","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09699","mil_3810","0.13125",,"Where Am I Going","Who Am I","Where Am I Going","Who Am I","0.4375","0.4375","Where Am I Going","Who Am I","Where Am I Going","Who Am I","0.4","0.0"
"LinearCombinationMatchingRule","lyr_08601","mil_0818","0.15",,"You Got To Be Ready For Love","Youve Got To Talk To Me","You Got To Be Ready For Love","Youve Got To Talk To Me","0.5","0.5","You Got To Be Ready For Love","Youve Got To Talk To Me","You Got To Be Ready For Love","Youve Got To Talk To Me","0.2","0.0"
"LinearCombinationMatchingRule","lyr_11681","mil_3557","0.15",,"Paul","Pada","Paul","Pada","0.5","0.5","Paul","Pada","Paul","Pada","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12968","mil_4154","0.15",,"Fresh","Frenzy","Fresh","Frenzy","0.5","0.5","Fresh","Frenzy","Fresh","Frenzy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09309","mil_2384","0.27692307692307694",,"Warning Signs","Warning Sign","Warning Signs","Warning Sign","0.9230769230769231","0.9230769230769231","Warning Signs","Warning Sign","Warning Signs","Warning Sign","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_09222","mil_4434","0.0857142857142857",,"Claudia","Closer","Claudia","Closer","0.2857142857142857","0.2857142857142857","Claudia","Closer","Claudia","Closer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02662","mil_2951","0.1285714285714286",,"Freedom","Frenzy","Freedom","Frenzy","0.4285714285714286","0.4285714285714286","Freedom","Frenzy","Freedom","Frenzy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12125","mil_3004","0.0857142857142857",,"Soldier","Soon","Soldier","Soon","0.2857142857142857","0.2857142857142857","Soldier","Soon","Soldier","Soon","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03569","mil_3824","0.1285714285714286",,"Missing","Miami","Missing","Miami","0.4285714285714286","0.4285714285714286","Missing","Miami","Missing","Miami","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07333","mil_3343","0.075",,"Memories","Me","Memories","Me","0.25","0.25","Memories","Me","Memories","Me","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08071","mil_2602","0.1285714285714286",,"Hazel","Harvest","Hazel","Harvest","0.4285714285714286","0.4285714285714286","Hazel","Harvest","Hazel","Harvest","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13109","mil_2308","0.06666666666666667",,"Snowball","Snacktime","Snowball","Snacktime","0.2222222222222222","0.2222222222222222","Snowball","Snacktime","Snowball","Snacktime","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11349","mil_3268","0.15",,"Dearest","Decompress","Dearest","Decompress","0.5","0.5","Dearest","Decompress","Dearest","Decompress","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00373","mil_3264","0.13333333333333333",,"Margarita","Mahadeva","Margarita","Mahadeva","0.4444444444444444","0.4444444444444444","Margarita","Mahadeva","Margarita","Mahadeva","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04191","mil_3907","0.075",,"Blackout","Blushv2","Blackout","Blushv2","0.25","0.25","Blackout","Blushv2","Blackout","Blushv2","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06969","mil_2894","0.06666666666666667",,"Diskobox","Dinosaurs","Diskobox","Dinosaurs","0.2222222222222222","0.2222222222222222","Diskobox","Dinosaurs","Diskobox","Dinosaurs","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13558","mil_4548","0.06666666666666667",,"Bakery","Barracuda","Bakery","Barracuda","0.2222222222222222","0.2222222222222222","Bakery","Barracuda","Bakery","Barracuda","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02089","mil_3895","0.13333333333333333",,"Beethoven","Betrayed","Beethoven","Betrayed","0.4444444444444444","0.4444444444444444","Beethoven","Betrayed","Beethoven","Betrayed","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04805","mil_3687","0.11538461538461536",,"Always Always","All Alone","Always Always","All Alone","0.3846153846153846","0.3846153846153846","Always Always","All Alone","Always Always","All Alone","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10534","mil_1399","0.075",,"Payday","Parables","Payday","Parables","0.25","0.25","Payday","Parables","Payday","Parables","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05569","mil_3816","0.059999999999999984",,"Chiquitita","Check","Chiquitita","Check","0.19999999999999996","0.19999999999999996","Chiquitita","Check","Chiquitita","Check","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01155","mil_2805","0.059999999999999984",,"Directions","Dinah","Directions","Dinah","0.19999999999999996","0.19999999999999996","Directions","Dinah","Directions","Dinah","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06871","mil_4098","0.18",,"Loser","Love","Loser","Love","0.6","0.6","Loser","Love","Loser","Love","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05297","mil_4749","0.1588235294117647",,"Mama Say A Prayer","Mama Sang A Song","Mama Say A Prayer","Mama Sang A Song","0.5294117647058824","0.5294117647058824","Mama Say A Prayer","Mama Sang A Song","Mama Say A Prayer","Mama Sang A Song","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_03258","mil_4002","0.1",,"Frankie","Freestyle","Frankie","Freestyle","0.33333333333333337","0.33333333333333337","Frankie","Freestyle","Frankie","Freestyle","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12014","mil_2053","0.16666666666666666",,"Superman","Supercuts","Superman","Supercuts","0.5555555555555556","0.5555555555555556","Superman","Supercuts","Superman","Supercuts","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02447","mil_4486","0.12499999999999999",,"Introduction","Intro","Introduction","Intro","0.41666666666666663","0.41666666666666663","Introduction","Intro","Introduction","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05946","mil_0602","0.15",,"Headlines","Heartaches","Headlines","Heartaches","0.5","0.5","Headlines","Heartaches","Headlines","Heartaches","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04817","mil_1342","0.2",,"Christina","Christmas","Christina","Christmas","0.6666666666666667","0.6666666666666667","Christina","Christmas","Christina","Christmas","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13259","mil_0610","0.11249999999999999",,"Insight","Insomnia","Insight","Insomnia","0.375","0.375","Insight","Insomnia","Insight","Insomnia","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11953","mil_0212","0.075",,"Infinite","Intro","Infinite","Intro","0.25","0.25","Infinite","Intro","Infinite","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01728","mil_1749","0.1",,"Almost","Always","Almost","Always","0.33333333333333337","0.33333333333333337","Almost","Always","Almost","Always","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13125","mil_0028","0.11538461538461536",,"Think Fast","Thorough Fare","Think Fast","Thorough Fare","0.3846153846153846","0.3846153846153846","Think Fast","Thorough Fare","Think Fast","Thorough Fare","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13038","mil_1950","0.075",,"Patterns","Paradise","Patterns","Paradise","0.25","0.25","Patterns","Paradise","Patterns","Paradise","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13038","mil_0862","0.075",,"Patterns","Paranoid","Patterns","Paranoid","0.25","0.25","Patterns","Paranoid","Patterns","Paranoid","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10260","mil_1131","0.075",,"Bedlam","Believer","Bedlam","Believer","0.25","0.25","Bedlam","Believer","Bedlam","Believer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13040","mil_4491","0.1714285714285714",,"Chango","Chariot","Chango","Chariot","0.5714285714285714","0.5714285714285714","Chango","Chariot","Chango","Chariot","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13178","mil_3844","0.1",,"Free","Frankenstein","Free","Frankenstein","0.33333333333333337","0.33333333333333337","Free","Frankenstein","Free","Frankenstein","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00639","mil_3282","0.11249999999999999",,"Stiletto","Start","Stiletto","Start","0.375","0.375","Stiletto","Start","Stiletto","Start","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12885","mil_2346","0.11249999999999999",,"Madness","Madarica","Madness","Madarica","0.375","0.375","Madness","Madarica","Madness","Madarica","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12362","mil_3241","0.075",,"Religion","Respect","Religion","Respect","0.25","0.25","Religion","Respect","Religion","Respect","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12323","mil_1798","0.18",,"Paris","Party","Paris","Party","0.6","0.6","Paris","Party","Paris","Party","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04680","mil_0355","0.1",,"Heartbreaker","Heaven","Heartbreaker","Heaven","0.33333333333333337","0.33333333333333337","Heartbreaker","Heaven","Heartbreaker","Heaven","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00803","mil_0985","0.12",,"Breakout","Breathless","Breakout","Breathless","0.4","0.4","Breakout","Breathless","Breakout","Breathless","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07918","mil_0657","0.12",,"Joey","Josie","Joey","Josie","0.4","0.4","Joey","Josie","Joey","Josie","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02243","mil_3704","0.15652173913043477",,"Call Of The Canyon","Case Of The Fake People","Call Of The Canyon","Case Of The Fake People","0.5217391304347826","0.5217391304347826","Call Of The Canyon","Case Of The Fake People","Call Of The Canyon","Case Of The Fake People","0.2857142857142857","0.0"
"LinearCombinationMatchingRule","lyr_02977","mil_2255","0.12",,"Toad","Touch","Toad","Touch","0.4","0.4","Toad","Touch","Toad","Touch","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09203","mil_1854","0.0857142857142857",,"Sierra","Sizzlin","Sierra","Sizzlin","0.2857142857142857","0.2857142857142857","Sierra","Sizzlin","Sierra","Sizzlin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06160","mil_4049","0.09000000000000001",,"Crossroads","Crackers","Crossroads","Crackers","0.30000000000000004","0.30000000000000004","Crossroads","Crackers","Crossroads","Crackers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11059","mil_1223","0.1",,"Goodnight","Gone","Goodnight","Gone","0.33333333333333337","0.33333333333333337","Goodnight","Gone","Goodnight","Gone","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12886","mil_1541","0.0857142857142857",,"Georgia","Getaway","Georgia","Getaway","0.2857142857142857","0.2857142857142857","Georgia","Getaway","Georgia","Getaway","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01401","mil_2397","0.15",,"Raf","Rain","Raf","Rain","0.5","0.5","Raf","Rain","Raf","Rain","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06972","mil_0889","0.09000000000000001",,"Deadweight","Desire","Deadweight","Desire","0.30000000000000004","0.30000000000000004","Deadweight","Desire","Deadweight","Desire","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00706","mil_0497","0.075",,"Cornucopia","Consequences","Cornucopia","Consequences","0.25","0.25","Cornucopia","Consequences","Cornucopia","Consequences","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03339","mil_2349","0.3",,"Secret Garden","Secret Garden","Secret Garden","Secret Garden","1.0","1.0","Secret Garden","Secret Garden","Secret Garden","Secret Garden","1.0","0.0"
"LinearCombinationMatchingRule","lyr_07785","mil_4735","0.0857142857142857",,"Catfish","Canario","Catfish","Canario","0.2857142857142857","0.2857142857142857","Catfish","Canario","Catfish","Canario","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01401","mil_3261","0.12",,"Raf","Radio","Raf","Radio","0.4","0.4","Raf","Radio","Raf","Radio","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06972","mil_1720","0.059999999999999984",,"Deadweight","Demons","Deadweight","Demons","0.19999999999999996","0.19999999999999996","Deadweight","Demons","Deadweight","Demons","0.0","0.0"
