"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-MusicSongGenreComparatorLevenshtein-record1Value","0-MusicSongGenreComparatorLevenshtein-record2Value","0-MusicSongGenreComparatorLevenshtein-record1PreprocessedValue","0-MusicSongGenreComparatorLevenshtein-record2PreprocessedValue","0-MusicSongGenreComparatorLevenshtein-similarity","0-MusicSongGenreComparatorLevenshtein-postproccesedSimilarity","1-MusicSongNameComparatorJaccard-record1Value","1-MusicSongNameComparatorJaccard-record2Value","1-MusicSongNameComparatorJaccard-record1PreprocessedValue","1-MusicSongNameComparatorJaccard-record2PreprocessedValue","1-MusicSongNameComparatorJaccard-similarity","1-MusicSongNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","lyr_02944","mil_0701","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Cryin","Crying","Cryin","Crying","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04177","mil_0457","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Subterraneans","Sugarlight","Subterraneans","Sugarlight","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13745","mil_3316","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Lovelight","Loverman","Lovelight","Loverman","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00841","mil_3046","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Trashed","Trilby","Trashed","Trilby","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04058","mil_3201","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Janine","Jackson","Janine","Jackson","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07911","mil_4083","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Floater","Flowers","Floater","Flowers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12125","mil_3931","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Soldier","Sometimes","Soldier","Sometimes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06853","mil_1742","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Thunder Peel","The Persuader","Thunder Peel","The Persuader","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02266","mil_3849","0.0",,"Jazz","Rock","Jazz","Rock","0.0","0.0","Indiscreet","Intro","Indiscreet","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05508","mil_1017","0.025000000000000022",,"Pop","Folk, World, Country","Pop","Folk, World, Country","0.050000000000000044","0.050000000000000044","Bang","Batucada","Bang","Batucada","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07560","mil_2892","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","I Believe","I Believe","I Believe","I Believe","1.0","0.0"
"LinearCombinationMatchingRule","lyr_09071","mil_4056","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Contract","Cobrastyle","Contract","Cobrastyle","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10735","mil_0425","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Bananafishbones","Battery","Bananafishbones","Battery","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11961","mil_2779","0.043478260869565244",,"Hip-Hop","Electronic, Funk / Soul","Hip-Hop","Electronic, Funk / Soul","0.08695652173913049","0.08695652173913049","Quitter","Quickstep","Quitter","Quickstep","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09712","mil_4491","0.2142857142857143",,"Pop","Hip Hop","Pop","Hip Hop","0.4285714285714286","0.4285714285714286","Cherished","Chariot","Cherished","Chariot","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10121","mil_1394","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Annabel","Anonymous","Annabel","Anonymous","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00204","mil_4298","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Steppin Out","Steppin Out","Steppin Out","Steppin Out","1.0","0.0"
"LinearCombinationMatchingRule","lyr_06044","mil_4163","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Caffeine","Carioca","Caffeine","Carioca","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05394","mil_4378","0.07142857142857145",,"Country","Rock","Country","Rock","0.1428571428571429","0.1428571428571429","Fool For Your Love","Fool For You","Fool For Your Love","Fool For You","0.4","0.0"
"LinearCombinationMatchingRule","lyr_06608","mil_4173","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Give It Up","Give It Up [Maurices Nu Soul Remix]","Give It Up","Give It Up [Maurices Nu Soul Remix]","0.42857142857142855","0.0"
"LinearCombinationMatchingRule","lyr_12125","mil_3947","0.09999999999999998",,"Hip-Hop","Electronic, Pop","Hip-Hop","Electronic, Pop","0.19999999999999996","0.19999999999999996","Soldier","Sometimes","Soldier","Sometimes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11953","mil_3994","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Infinite","Intricacy","Infinite","Intricacy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13738","mil_0099","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Backfired","Bailamos","Backfired","Bailamos","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11860","mil_1938","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Intro","Intro","Intro","Intro","1.0","0.0"
"LinearCombinationMatchingRule","lyr_11912","mil_1499","0.4285714285714286",,"Hip-Hop","Hip Hop","Hip-Hop","Hip Hop","0.8571428571428572","0.8571428571428572","Syllables","Synthesizer","Syllables","Synthesizer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02409","mil_0833","0.0",,"Jazz","Funk / Soul","Jazz","Funk / Soul","0.0","0.0","Dream","Drifter","Dream","Drifter","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13992","mil_3044","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Jambalaya","Jamie","Jambalaya","Jamie","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02489","mil_3058","0.0",,"Jazz","Funk / Soul","Jazz","Funk / Soul","0.0","0.0","I Want To Thank Your Folks","I Want To Spend The Night","I Want To Thank Your Folks","I Want To Spend The Night","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_09213","mil_4221","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Invitation","Intro","Invitation","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10231","mil_2827","0.125",,"Rock","Electronic, Rock","Rock","Electronic, Rock","0.25","0.25","Uncomplicated","Untitled","Uncomplicated","Untitled","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12965","mil_3788","0.125",,"Rock","Pop","Rock","Pop","0.25","0.25","Blockhead","Blue","Blockhead","Blue","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13822","mil_1233","0.09999999999999998",,"Rock","Electronic","Rock","Electronic","0.19999999999999996","0.19999999999999996","Chrome","Changes","Chrome","Changes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09585","mil_0549","0.2222222222222222",,"Rock","Rock, Pop","Rock","Rock, Pop","0.4444444444444444","0.4444444444444444","Close To You","Close To You","Close To You","Close To You","1.0","0.0"
"LinearCombinationMatchingRule","lyr_00805","mil_3389","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Dark","Dangerous","Dark","Dangerous","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12242","mil_1004","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Friends","Friends","Friends","Friends","1.0","0.0"
"LinearCombinationMatchingRule","lyr_00075","mil_3029","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Rococo","Rosemary","Rococo","Rosemary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05942","mil_0152","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Lullaby","Lucy","Lullaby","Lucy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13972","mil_3351","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Commotion","Connection","Commotion","Connection","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13466","mil_0037","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Immortal","Imagine","Immortal","Imagine","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09677","mil_3167","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Breakaway","Brainfeeder","Breakaway","Brainfeeder","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05203","mil_2397","0.07142857142857145",,"Country","Rock","Country","Rock","0.1428571428571429","0.1428571428571429","Randy","Rain","Randy","Rain","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10792","mil_0523","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","To The Sky","Touch The Sky","To The Sky","Touch The Sky","0.5","0.0"
"LinearCombinationMatchingRule","lyr_11860","mil_0610","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Intro","Insomnia","Intro","Insomnia","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13303","mil_2874","0.021739130434782594",,"Pop","Electronic, Funk / Soul","Pop","Electronic, Funk / Soul","0.04347826086956519","0.04347826086956519","Comatose","Conversations","Comatose","Conversations","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02403","mil_3816","0.0",,"Jazz","Funk / Soul","Jazz","Funk / Soul","0.0","0.0","Chicago","Check","Chicago","Check","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03947","mil_1016","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Volare","Vocab","Volare","Vocab","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12077","mil_2526","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Stimulate","Stranglehold","Stimulate","Stranglehold","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13267","mil_3538","0.04999999999999999",,"Pop","Electronic","Pop","Electronic","0.09999999999999998","0.09999999999999998","Fools","Forever","Fools","Forever","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09687","mil_0816","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Haunted","Hallelujah","Haunted","Hallelujah","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13603","mil_1380","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Seven","Seque","Seven","Seque","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11706","mil_0392","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Mockingbird","Moths","Mockingbird","Moths","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07086","mil_1292","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Back Of A Car","Back Of A Car","Back Of A Car","Back Of A Car","1.0","0.0"
"LinearCombinationMatchingRule","lyr_02651","mil_0177","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Happy","Halloween","Happy","Halloween","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09548","mil_0154","0.09999999999999998",,"Rock","Electronic, Pop","Rock","Electronic, Pop","0.19999999999999996","0.19999999999999996","Strange","Storm","Strange","Storm","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03968","mil_1202","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","No Control","No Compromise","No Control","No Compromise","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_04152","mil_0727","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Neighborhood Threat","New Thing","Neighborhood Threat","New Thing","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13331","mil_2635","0.025000000000000022",,"Pop","Folk, World, Country","Pop","Folk, World, Country","0.050000000000000044","0.050000000000000044","Condemnation","Confusion","Condemnation","Confusion","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00377","mil_2950","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Brainwashed","Brodovi","Brainwashed","Brodovi","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05273","mil_2761","0.04545454545454547",,"Country","Funk / Soul","Country","Funk / Soul","0.09090909090909094","0.09090909090909094","Shine","Showdown","Shine","Showdown","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08771","mil_2959","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Home Tonight","Honky Tonkin","Home Tonight","Honky Tonkin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11741","mil_4780","0.043478260869565244",,"Hip-Hop","Electronic, Funk / Soul","Hip-Hop","Electronic, Funk / Soul","0.08695652173913049","0.08695652173913049","Eye Of The Tiger","Eyes Of The World","Eye Of The Tiger","Eyes Of The World","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_12242","mil_3688","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Friends","Freedom","Friends","Freedom","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00499","mil_3931","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Souvenir","Sometimes","Souvenir","Sometimes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06232","mil_1788","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Triad","Tragedy","Triad","Tragedy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13453","mil_2300","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Stagefright","Stan","Stagefright","Stan","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09289","mil_0287","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Low","Locomotion","Low","Locomotion","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01506","mil_0621","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Declaration","Destroyer","Declaration","Destroyer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03220","mil_0091","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Rendezvous","Rely","Rendezvous","Rely","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08892","mil_4766","0.03125",,"Rock","Funk / Soul, Pop","Rock","Funk / Soul, Pop","0.0625","0.0625","In The Pouring Rain","In The Pocket","In The Pouring Rain","In The Pocket","0.4","0.0"
"LinearCombinationMatchingRule","lyr_13738","mil_0059","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Backfired","Bangcrazy","Backfired","Bangcrazy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12323","mil_2154","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Paris","Paul","Paris","Paul","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10045","mil_2888","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Kitty","Kicks","Kitty","Kicks","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07184","mil_1931","0.08333333333333331",,"R & B","Reggae","R & B","Reggae","0.16666666666666663","0.16666666666666663","You Make Me Feel Like A Natural Woman","You Make Me Want To Be A Man","You Make Me Feel Like A Natural Woman","You Make Me Want To Be A Man","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_00369","mil_2874","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Congratulations","Conversations","Congratulations","Conversations","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12973","mil_1216","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Soo Bawlz","Soap Bar","Soo Bawlz","Soap Bar","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09159","mil_1565","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Jojo","Joe","Jojo","Joe","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00636","mil_2878","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Odoya","Odota","Odoya","Odota","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13201","mil_2611","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Goodbye","Gone","Goodbye","Gone","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12069","mil_2496","0.036585365853658514",,"Hip-Hop","Electronic, Rock, Funk / Soul, Blues, Pop","Hip-Hop","Electronic, Rock, Funk / Soul, Blues, Pop","0.07317073170731703","0.07317073170731703","Mommy","Monkey","Mommy","Monkey","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05760","mil_1931","0.08333333333333331",,"Rock","Reggae","Rock","Reggae","0.16666666666666663","0.16666666666666663","You Make Me Wanna","You Make Me Want To Be A Man","You Make Me Wanna","You Make Me Want To Be A Man","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_11332","mil_1451","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Heartbeat","Hero","Heartbeat","Hero","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10475","mil_2476","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Possession","Politicos","Possession","Politicos","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10133","mil_2085","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Lilah","Life","Lilah","Life","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10860","mil_2839","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Seventeen Seconds","Seaport September","Seventeen Seconds","Seaport September","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07401","mil_1255","0.06666666666666665",,"R & B","Electronic, Pop","R & B","Electronic, Pop","0.1333333333333333","0.1333333333333333","You Keep Me Hangin On","You Keep Me Hangin On","You Keep Me Hangin On","You Keep Me Hangin On","1.0","0.0"
"LinearCombinationMatchingRule","lyr_08242","mil_4496","0.09090909090909088",,"R & B","Funk / Soul","R & B","Funk / Soul","0.18181818181818177","0.18181818181818177","Welcome To The Jungle","Welcome To The World","Welcome To The Jungle","Welcome To The World","0.6","0.0"
"LinearCombinationMatchingRule","lyr_11851","mil_1152","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Headlights","Heartworld","Headlights","Heartworld","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07503","mil_0173","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Maxine","Mangup","Maxine","Mangup","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12523","mil_1820","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Trio","Trece","Trio","Trece","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10593","mil_2839","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Senior Service","Seaport September","Senior Service","Seaport September","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09345","mil_0430","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Fun","Fun","Fun","Fun","1.0","0.0"
"LinearCombinationMatchingRule","lyr_09585","mil_1825","0.2222222222222222",,"Rock","Rock, Pop","Rock","Rock, Pop","0.4444444444444444","0.4444444444444444","Close To You","Close To You Reggae A La Carte Jamerican Radio Edi","Close To You","Close To You Reggae A La Carte Jamerican Radio Edi","0.3","0.0"
"LinearCombinationMatchingRule","lyr_00656","mil_3651","0.07500000000000001",,"Country","Hip Hop, Funk / Soul","Country","Hip Hop, Funk / Soul","0.15000000000000002","0.15000000000000002","She","Shattered","She","Shattered","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10641","mil_2967","0.09999999999999998",,"Rock","Electronic","Rock","Electronic","0.19999999999999996","0.19999999999999996","Waiting For The End Of The World","Waiting For The Night","Waiting For The End Of The World","Waiting For The Night","0.42857142857142855","0.0"
"LinearCombinationMatchingRule","lyr_12885","mil_1843","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Madness","Mary","Madness","Mary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00656","mil_3635","0.07142857142857145",,"Country","Rock","Country","Rock","0.1428571428571429","0.1428571428571429","She","Shatter","She","Shatter","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00499","mil_3947","0.09999999999999998",,"Rock","Electronic, Pop","Rock","Electronic, Pop","0.19999999999999996","0.19999999999999996","Souvenir","Sometimes","Souvenir","Sometimes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12125","mil_1360","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Soldier","Sometime","Soldier","Sometime","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11400","mil_2453","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Memories","Mesopotamia","Memories","Mesopotamia","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09644","mil_3388","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Reputation","Reservations","Reputation","Reservations","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11400","mil_1123","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Memories","Melinda","Memories","Melinda","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10831","mil_1280","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Closedown","Closer","Closedown","Closer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12426","mil_0454","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Harmony","Hars","Harmony","Hars","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09064","mil_3317","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Glass","Glow","Glass","Glow","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10702","mil_0679","0.04878048780487804",,"Rock","Electronic, Rock, Funk / Soul, Blues, Pop","Rock","Electronic, Rock, Funk / Soul, Blues, Pop","0.09756097560975607","0.09756097560975607","Fake","Faith","Fake","Faith","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08873","mil_0501","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Same Old Song And Dance","Same Old Song And Dance","Same Old Song And Dance","Same Old Song And Dance","1.0","0.0"
"LinearCombinationMatchingRule","lyr_13924","mil_1467","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Winter","Wish","Winter","Wish","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10646","mil_1892","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Alison","Always","Alison","Always","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13178","mil_3688","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Free","Freedom","Free","Freedom","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00181","mil_1242","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Politician","Ponekad","Politician","Ponekad","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13923","mil_3455","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Rave","Radio","Rave","Radio","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07214","mil_3131","0.04999999999999999",,"R & B","Folk, World, Country","R & B","Folk, World, Country","0.09999999999999998","0.09999999999999998","Pitiful","Pineola","Pitiful","Pineola","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09276","mil_2577","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Atlas","Attitude","Atlas","Attitude","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01517","mil_3297","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Shwingalokate","Shreveport","Shwingalokate","Shreveport","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04736","mil_1408","0.0625",,"Country","Funk / Soul, Pop","Country","Funk / Soul, Pop","0.125","0.125","Thoughtfulness","Thriller","Thoughtfulness","Thriller","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09799","mil_3052","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Angels","Andate","Angels","Andate","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06646","mil_2612","0.025000000000000022",,"Hip-Hop","Folk, World, Country","Hip-Hop","Folk, World, Country","0.050000000000000044","0.050000000000000044","Maintain","Maida","Maintain","Maida","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08920","mil_3900","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Clampdown","Classes","Clampdown","Classes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12636","mil_2280","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Candle In The Wind 97","Castle In The Sky","Candle In The Wind 97","Castle In The Sky","0.2857142857142857","0.0"
"LinearCombinationMatchingRule","lyr_11651","mil_4036","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Live Wire","Lilac Wine","Live Wire","Lilac Wine","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05489","mil_0067","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Dance","Dandy","Dance","Dandy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13462","mil_1804","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Excitable","Exit","Excitable","Exit","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13433","mil_2827","0.125",,"Rock","Electronic, Rock","Rock","Electronic, Rock","0.25","0.25","Unbelievable","Untitled","Unbelievable","Untitled","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08712","mil_4197","0.125",,"Rock","Pop","Rock","Pop","0.25","0.25","Darkness","Darkness","Darkness","Darkness","1.0","0.0"
"LinearCombinationMatchingRule","lyr_10515","mil_3825","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Strange","Stranded","Strange","Stranded","0.0","0.0"
